"公開日","都道府県名","市区町村名","総数（人口）","交付枚数","交付率","人口算出基準日","交付件数基準日"
"2017/05/15","北海道","札幌市",1941832,153494,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","函館市",268617,20928,7.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","小樽市",122927,10356,8.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","旭川市",345288,22894,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","室蘭市",88618,8893,10.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","釧路市",176576,13956,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","帯広市",168539,12757,7.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","北見市",121048,10553,8.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","夕張市",9056,948,10.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","岩見沢市",84809,7042,8.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","網走市",37352,3306,8.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","留萌市",22503,1815,8.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","苫小牧市",173794,16374,9.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","稚内市",36184,3504,9.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","美唄市",23390,1830,7.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","芦別市",14974,1429,9.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","江別市",119517,8665,7.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","赤平市",11029,1167,10.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別市",23277,1389,6.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","士別市",20216,1636,8.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","名寄市",28633,2508,8.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","三笠市",9246,882,9.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","根室市",27629,1750,6.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","千歳市",95923,10237,10.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","滝川市",41560,3739,9.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","砂川市",17792,1588,8.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","歌志内市",3664,321,8.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","深川市",21911,1525,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","富良野市",22975,2264,9.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","登別市",50101,4348,8.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","恵庭市",69073,6444,9.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","伊達市",35551,2915,8.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","北広島市",59348,4555,7.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","石狩市",59202,4880,8.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","北斗市",47603,3043,6.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","石狩郡当別町",16932,1470,8.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","石狩郡新篠津村",3287,186,5.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","松前郡松前町",8035,720,9.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","松前郡福島町",4526,286,6.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上磯郡知内町",4683,191,4.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上磯郡木古内町",4544,336,7.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","亀田郡七飯町",28580,2195,7.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","茅部郡鹿部町",4135,311,7.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","茅部郡森町",16592,974,5.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","二海郡八雲町",17513,1246,7.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","山越郡長万部町",5913,391,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","檜山郡江差町",8235,571,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","檜山郡上ノ国町",5297,335,6.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","檜山郡厚沢部町",4175,274,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","爾志郡乙部町",3976,152,3.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","奥尻郡奥尻町",2861,199,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","瀬棚郡今金町",5626,532,9.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","久遠郡せたな町",8637,446,5.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","島牧郡島牧村",1573,135,8.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","寿都郡寿都町",3176,254,8.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","寿都郡黒松内町",3023,185,6.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","磯谷郡蘭越町",4949,347,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡ニセコ町",5056,345,6.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡真狩村",2097,144,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡留寿都村",1955,163,8.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡喜茂別町",2314,134,5.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡京極町",3161,187,5.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡倶知安町",16060,1207,7.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","岩内郡共和町",6213,565,9.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","岩内郡岩内町",13428,1050,7.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","古宇郡泊村",1748,176,10.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","古宇郡神恵内村",923,72,7.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","積丹郡積丹町",2261,161,7.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","古平郡古平町",3344,220,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","余市郡仁木町",3450,261,7.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","余市郡余市町",19879,1398,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","余市郡赤井川村",1150,83,7.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","空知郡南幌町",7960,791,9.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","空知郡奈井江町",5755,612,10.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","空知郡上砂川町",3356,312,9.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","夕張郡由仁町",5531,565,10.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","夕張郡長沼町",11345,1167,10.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","夕張郡栗山町",12481,1258,10.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","樺戸郡月形町",3493,193,5.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","樺戸郡浦臼町",2037,275,13.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","樺戸郡新十津川町",6865,694,10.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","雨竜郡妹背牛町",3190,415,13.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","雨竜郡秩父別町",2537,217,8.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","雨竜郡雨竜町",2610,247,9.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","雨竜郡北竜町",1995,200,10.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","雨竜郡沼田町",3258,330,10.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡鷹栖町",7199,442,6.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡東神楽町",10385,684,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡当麻町",6765,495,7.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡比布町",3874,201,5.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡愛別町",3038,275,9.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡上川町",3885,406,10.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡東川町",8105,637,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡美瑛町",10438,663,6.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","空知郡上富良野町",11140,1210,10.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","空知郡中富良野町",5131,441,8.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","空知郡南富良野町",2643,228,8.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","勇払郡占冠村",1242,109,8.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡和寒町",3605,285,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡剣淵町",3317,263,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡下川町",3423,182,5.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡美深町",4651,336,7.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡音威子府村",784,73,9.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡中川町",1683,183,10.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","雨竜郡幌加内町",1564,189,12.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","増毛郡増毛町",4732,386,8.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","留萌郡小平町",3324,224,6.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","苫前郡苫前町",3321,237,7.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","苫前郡羽幌町",7454,616,8.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","苫前郡初山別村",1254,90,7.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","天塩郡遠別町",2836,198,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","天塩郡天塩町",3272,290,8.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","宗谷郡猿払村",2749,172,6.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","枝幸郡浜頓別町",3875,306,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","枝幸郡中頓別町",1802,100,5.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","枝幸郡枝幸町",8587,1156,13.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","天塩郡豊富町",4104,413,10.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","礼文郡礼文町",2685,244,9.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","利尻郡利尻町",2207,196,8.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","利尻郡利尻富士町",2686,176,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","天塩郡幌延町",2448,213,8.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","網走郡美幌町",20527,1815,8.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","網走郡津別町",5111,309,6.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","斜里郡斜里町",12019,953,7.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","斜里郡清里町",4308,302,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","斜里郡小清水町",5142,387,7.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","常呂郡訓子府町",5265,316,6.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","常呂郡置戸町",3082,345,11.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","常呂郡佐呂間町",5497,345,6.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別郡遠軽町",21112,1461,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別郡湧別町",9404,586,6.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別郡滝上町",2784,208,7.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別郡興部町",4006,267,6.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別郡西興部村",1154,71,6.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","紋別郡雄武町",4616,337,7.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","網走郡大空町",7555,436,5.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡豊浦町",4262,274,6.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","有珠郡壮瞥町",2671,309,11.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","白老郡白老町",17973,1732,9.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","勇払郡厚真町",4699,435,9.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","虻田郡洞爺湖町",9345,721,7.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","勇払郡安平町",8465,711,8.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","勇払郡むかわ町",8727,860,9.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","沙流郡日高町",12655,839,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","沙流郡平取町",5309,359,6.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","新冠郡新冠町",5733,358,6.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","浦河郡浦河町",13035,801,6.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","様似郡様似町",4644,240,5.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","幌泉郡えりも町",5079,245,4.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","日高郡新ひだか町",23772,1671,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河東郡音更町",45402,2681,5.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河東郡士幌町",6326,414,6.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河東郡上士幌町",4886,331,6.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河東郡鹿追町",5582,435,7.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡新得町",6338,441,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","上川郡清水町",9842,525,5.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河西郡芽室町",19019,1069,5.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河西郡中札内村",3983,269,6.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","河西郡更別村",3278,228,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","広尾郡大樹町",5764,378,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","広尾郡広尾町",7308,477,6.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡幕別町",27423,1778,6.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡池田町",7135,665,9.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡豊頃町",3309,220,6.6,"2016/01/01","2017/05/15"
"2017/05/15","北海道","中川郡本別町",7553,481,6.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","足寄郡足寄町",7212,541,7.5,"2016/01/01","2017/05/15"
"2017/05/15","北海道","足寄郡陸別町",2541,175,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","十勝郡浦幌町",5126,353,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","釧路郡釧路町",20150,1385,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","厚岸郡厚岸町",9978,620,6.2,"2016/01/01","2017/05/15"
"2017/05/15","北海道","厚岸郡浜中町",6194,331,5.3,"2016/01/01","2017/05/15"
"2017/05/15","北海道","川上郡標茶町",7930,431,5.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","川上郡弟子屈町",7766,500,6.4,"2016/01/01","2017/05/15"
"2017/05/15","北海道","阿寒郡鶴居村",2512,176,7.0,"2016/01/01","2017/05/15"
"2017/05/15","北海道","白糠郡白糠町",8371,581,6.9,"2016/01/01","2017/05/15"
"2017/05/15","北海道","野付郡別海町",15695,1121,7.1,"2016/01/01","2017/05/15"
"2017/05/15","北海道","標津郡中標津町",24062,1864,7.7,"2016/01/01","2017/05/15"
"2017/05/15","北海道","標津郡標津町",5411,422,7.8,"2016/01/01","2017/05/15"
"2017/05/15","北海道","目梨郡羅臼町",5478,314,5.7,"2016/01/01","2017/05/15"
"2017/05/15","青森県","青森市",293066,25860,8.8,"2016/01/01","2017/05/15"
"2017/05/15","青森県","弘前市",177189,13954,7.9,"2016/01/01","2017/05/15"
"2017/05/15","青森県","八戸市",235878,22249,9.4,"2016/01/01","2017/05/15"
"2017/05/15","青森県","黒石市",35002,2180,6.2,"2016/01/01","2017/05/15"
"2017/05/15","青森県","五所川原市",57310,4531,7.9,"2016/01/01","2017/05/15"
"2017/05/15","青森県","十和田市",63444,6335,10.0,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三沢市",41006,4191,10.2,"2016/01/01","2017/05/15"
"2017/05/15","青森県","むつ市",60688,5138,8.5,"2016/01/01","2017/05/15"
"2017/05/15","青森県","つがる市",34399,3395,9.9,"2016/01/01","2017/05/15"
"2017/05/15","青森県","平川市",32440,1773,5.5,"2016/01/01","2017/05/15"
"2017/05/15","青森県","東津軽郡平内町",11729,971,8.3,"2016/01/01","2017/05/15"
"2017/05/15","青森県","東津軽郡今別町",2922,339,11.6,"2016/01/01","2017/05/15"
"2017/05/15","青森県","東津軽郡蓬田村",2996,219,7.3,"2016/01/01","2017/05/15"
"2017/05/15","青森県","東津軽郡外ヶ浜町",6647,513,7.7,"2016/01/01","2017/05/15"
"2017/05/15","青森県","西津軽郡鰺ヶ沢町",10774,867,8.0,"2016/01/01","2017/05/15"
"2017/05/15","青森県","西津軽郡深浦町",8935,592,6.6,"2016/01/01","2017/05/15"
"2017/05/15","青森県","中津軽郡西目屋村",1420,79,5.6,"2016/01/01","2017/05/15"
"2017/05/15","青森県","南津軽郡藤崎町",15481,743,4.8,"2016/01/01","2017/05/15"
"2017/05/15","青森県","南津軽郡大鰐町",10310,728,7.1,"2016/01/01","2017/05/15"
"2017/05/15","青森県","南津軽郡田舎館村",8117,432,5.3,"2016/01/01","2017/05/15"
"2017/05/15","青森県","北津軽郡板柳町",14382,806,5.6,"2016/01/01","2017/05/15"
"2017/05/15","青森県","北津軽郡鶴田町",13625,647,4.7,"2016/01/01","2017/05/15"
"2017/05/15","青森県","北津軽郡中泊町",11912,624,5.2,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡野辺地町",13976,1508,10.8,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡七戸町",16538,1316,8.0,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡六戸町",10937,1123,10.3,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡横浜町",4775,401,8.4,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡東北町",18550,1610,8.7,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡六ヶ所村",10636,825,7.8,"2016/01/01","2017/05/15"
"2017/05/15","青森県","上北郡おいらせ町",25254,2115,8.4,"2016/01/01","2017/05/15"
"2017/05/15","青森県","下北郡大間町",5709,334,5.9,"2016/01/01","2017/05/15"
"2017/05/15","青森県","下北郡東通村",6888,493,7.2,"2016/01/01","2017/05/15"
"2017/05/15","青森県","下北郡風間浦村",2109,139,6.6,"2016/01/01","2017/05/15"
"2017/05/15","青森県","下北郡佐井村",2237,218,9.7,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三戸郡三戸町",10850,922,8.5,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三戸郡五戸町",18269,1431,7.8,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三戸郡田子町",5988,454,7.6,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三戸郡南部町",19343,1226,6.3,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三戸郡階上町",14062,1256,8.9,"2016/01/01","2017/05/15"
"2017/05/15","青森県","三戸郡新郷村",2672,214,8.0,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","盛岡市",294106,26978,9.2,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","宮古市",56031,5808,10.4,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","大船渡市",38421,3048,7.9,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","花巻市",98975,8006,8.1,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","北上市",93692,6216,6.6,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","久慈市",36722,2631,7.2,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","遠野市",28692,2373,8.3,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","一関市",122644,10895,8.9,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","陸前高田市",20199,1418,7.0,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","釜石市",35841,2846,7.9,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","二戸市",28501,1994,7.0,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","八幡平市",27180,2441,9.0,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","奥州市",121282,9802,8.1,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","滝沢市",55156,5342,9.7,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","岩手郡雫石町",17350,1331,7.7,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","岩手郡葛巻町",6686,831,12.4,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","岩手郡岩手町",14270,1060,7.4,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","紫波郡紫波町",33667,3117,9.3,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","紫波郡矢巾町",27101,2202,8.1,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","和賀郡西和賀町",6110,315,5.2,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","胆沢郡金ケ崎町",16021,1213,7.6,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","西磐井郡平泉町",8005,669,8.4,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","気仙郡住田町",5885,682,11.6,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","上閉伊郡大槌町",12395,931,7.5,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","下閉伊郡山田町",16409,1359,8.3,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","下閉伊郡岩泉町",10069,773,7.7,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","下閉伊郡田野畑村",3625,245,6.8,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","下閉伊郡普代村",2859,156,5.5,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","九戸郡軽米町",9770,763,7.8,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","九戸郡野田村",4435,339,7.6,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","九戸郡九戸村",6153,326,5.3,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","九戸郡洋野町",17813,1322,7.4,"2016/01/01","2017/05/15"
"2017/05/15","岩手県","二戸郡一戸町",13405,819,6.1,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","仙台市",1056503,100964,9.6,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","石巻市",148798,10726,7.2,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","塩竈市",55506,5655,10.2,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","気仙沼市",66733,5189,7.8,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","白石市",35593,3203,9.0,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","名取市",77124,6215,8.1,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","角田市",30429,3006,9.9,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","多賀城市",62413,5764,9.2,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","岩沼市",44274,3238,7.3,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","登米市",82816,4881,5.9,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","栗原市",71748,5594,7.8,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","東松島市",40270,4532,11.3,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","大崎市",133958,10259,7.7,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","富谷市",52295,4233,8.1,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","刈田郡蔵王町",12593,838,6.7,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","刈田郡七ヶ宿町",1523,190,12.5,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","柴田郡大河原町",23700,2108,8.9,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","柴田郡村田町",11515,888,7.7,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","柴田郡柴田町",38417,3669,9.6,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","柴田郡川崎町",9247,534,5.8,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","伊具郡丸森町",14496,1122,7.7,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","亘理郡亘理町",34139,3067,9.0,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","亘理郡山元町",12609,1036,8.2,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","宮城郡松島町",14847,1582,10.7,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","宮城郡七ヶ浜町",19276,1440,7.5,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","宮城郡利府町",36393,3535,9.7,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","黒川郡大和町",28308,2343,8.3,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","黒川郡大郷町",8483,440,5.2,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","黒川郡大衡村",5838,403,6.9,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","加美郡色麻町",7280,424,5.8,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","加美郡加美町",24508,1411,5.8,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","遠田郡涌谷町",16984,1022,6.0,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","遠田郡美里町",25185,2125,8.4,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","牡鹿郡女川町",6859,497,7.2,"2016/01/01","2017/05/15"
"2017/05/15","宮城県","本吉郡南三陸町",13806,1020,7.4,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","秋田市",317104,27625,8.7,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","能代市",56186,4159,7.4,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","横手市",94552,5796,6.1,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","大館市",75748,5643,7.4,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","男鹿市",29670,1738,5.9,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","湯沢市",48063,2683,5.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","鹿角市",32744,2486,7.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","由利本荘市",80761,5367,6.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","潟上市",33761,2328,6.9,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","大仙市",85416,5476,6.4,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","北秋田市",34129,2240,6.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","にかほ市",26009,1574,6.1,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","仙北市",28090,2043,7.3,"2016/01/01","2017/05/15"
