"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2017/12/01","千葉県","袖ケ浦市",62306,6433,10.3,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","八街市",72006,8177,11.4,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","印西市",97263,10353,10.6,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","白井市",63345,7289,11.5,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","富里市",50127,5532,11.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","南房総市",39733,4565,11.5,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","匝瑳市",37709,3278,8.7,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","香取市",78982,7604,9.6,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","山武市",53435,5380,10.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","いすみ市",39360,4076,10.4,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","大網白里市",50192,6368,12.7,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","印旛郡酒々井町",21120,2634,12.5,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","印旛郡栄町",21269,2944,13.8,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","香取郡神崎町",6256,722,11.5,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","香取郡多古町",15046,1233,8.2,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","香取郡東庄町",14457,1015,7.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","山武郡九十九里町",16737,1520,9.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","山武郡芝山町",7507,831,11.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","山武郡横芝光町",24465,2241,9.2,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","長生郡一宮町",12416,1153,9.3,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","長生郡睦沢町",7245,628,8.7,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","長生郡長生村",14646,1434,9.8,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","長生郡白子町",11675,1046,9.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","長生郡長柄町",7254,718,9.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","長生郡長南町",8389,779,9.3,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","夷隅郡大多喜町",9561,777,8.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","夷隅郡御宿町",7713,1185,15.4,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","安房郡鋸南町",8233,989,12.0,"2017/01/01","2017/12/01"
"2017/12/01","東京都","千代田区",59788,8707,14.6,"2017/01/01","2017/12/01"
"2017/12/01","東京都","中央区",149640,24337,16.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","港区",249242,41741,16.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","新宿区",338488,44872,13.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","文京区",213969,28256,13.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","台東区",193822,30972,16.0,"2017/01/01","2017/12/01"
"2017/12/01","東京都","墨田区",265238,32501,12.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","江東区",506511,68729,13.6,"2017/01/01","2017/12/01"
"2017/12/01","東京都","品川区",382761,50381,13.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","目黒区",273708,38394,14.0,"2017/01/01","2017/12/01"
"2017/12/01","東京都","大田区",717295,89429,12.5,"2017/01/01","2017/12/01"
"2017/12/01","東京都","世田谷区",892535,109577,12.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","渋谷区",222278,30102,13.5,"2017/01/01","2017/12/01"
"2017/12/01","東京都","中野区",325460,41043,12.6,"2017/01/01","2017/12/01"
"2017/12/01","東京都","杉並区",558950,76243,13.6,"2017/01/01","2017/12/01"
"2017/12/01","東京都","豊島区",284307,40182,14.1,"2017/01/01","2017/12/01"
"2017/12/01","東京都","北区",345149,42724,12.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","荒川区",213113,24588,11.5,"2017/01/01","2017/12/01"
"2017/12/01","東京都","板橋区",557309,76473,13.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","練馬区",723711,107131,14.8,"2017/01/01","2017/12/01"
"2017/12/01","東京都","足立区",681281,71169,10.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","葛飾区",456893,55273,12.1,"2017/01/01","2017/12/01"
"2017/12/01","東京都","江戸川区",691514,87548,12.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","八王子市",563228,69694,12.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","立川市",181554,20324,11.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","武蔵野市",143964,17565,12.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","三鷹市",185101,23979,13.0,"2017/01/01","2017/12/01"
"2017/12/01","東京都","青梅市",135986,20682,15.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","府中市",258000,29923,11.6,"2017/01/01","2017/12/01"
"2017/12/01","東京都","昭島市",112789,12280,10.9,"2017/01/01","2017/12/01"
"2017/12/01","東京都","調布市",229886,24924,10.8,"2017/01/01","2017/12/01"
"2017/12/01","東京都","町田市",428572,52048,12.1,"2017/01/01","2017/12/01"
"2017/12/01","東京都","小金井市",119359,15442,12.9,"2017/01/01","2017/12/01"
"2017/12/01","東京都","小平市",189885,21607,11.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","日野市",183589,30197,16.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","東村山市",150739,16834,11.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","国分寺市",120656,17210,14.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","国立市",75452,8650,11.5,"2017/01/01","2017/12/01"
"2017/12/01","東京都","福生市",58554,6440,11.0,"2017/01/01","2017/12/01"
"2017/12/01","東京都","狛江市",80807,10294,12.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","東大和市",85945,11127,12.9,"2017/01/01","2017/12/01"
"2017/12/01","東京都","清瀬市",74510,9942,13.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","東久留米市",116867,16492,14.1,"2017/01/01","2017/12/01"
"2017/12/01","東京都","武蔵村山市",72238,7410,10.3,"2017/01/01","2017/12/01"
"2017/12/01","東京都","多摩市",148293,16904,11.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","稲城市",89089,10010,11.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","羽村市",56244,6163,11.0,"2017/01/01","2017/12/01"
"2017/12/01","東京都","あきる野市",81403,8298,10.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","西東京市",199790,27552,13.8,"2017/01/01","2017/12/01"
"2017/12/01","東京都","西多摩郡瑞穂町",33716,2654,7.9,"2017/01/01","2017/12/01"
"2017/12/01","東京都","西多摩郡日の出町",17015,1651,9.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","西多摩郡檜原村",2283,223,9.8,"2017/01/01","2017/12/01"
"2017/12/01","東京都","西多摩郡奥多摩町",5270,465,8.8,"2017/01/01","2017/12/01"
"2017/12/01","東京都","大島町",8015,534,6.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","利島村",315,21,6.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","新島村",2753,280,10.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","神津島村",1878,107,5.7,"2017/01/01","2017/12/01"
"2017/12/01","東京都","三宅島　三宅村",2583,306,11.8,"2017/01/01","2017/12/01"
"2017/12/01","東京都","御蔵島村",303,40,13.2,"2017/01/01","2017/12/01"
"2017/12/01","東京都","八丈島　八丈町",7706,798,10.4,"2017/01/01","2017/12/01"
"2017/12/01","東京都","青ヶ島村",160,17,10.6,"2017/01/01","2017/12/01"
"2017/12/01","東京都","小笠原村",2594,352,13.6,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","横浜市",3735843,490545,13.1,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","川崎市",1474167,186524,12.7,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","相模原市",716981,88981,12.4,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","横須賀市",412026,53693,13.0,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","平塚市",257373,32318,12.6,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","鎌倉市",176393,26042,14.8,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","藤沢市",428612,55139,12.9,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","小田原市",193803,23135,11.9,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","茅ヶ崎市",241979,31941,13.2,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","逗子市",60154,8736,14.5,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","三浦市",45174,4565,10.1,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","秦野市",162809,19876,12.2,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","厚木市",225366,27788,12.3,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","大和市",235434,31725,13.5,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","伊勢原市",100187,12387,12.4,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","海老名市",131061,16538,12.6,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","座間市",130088,17297,13.3,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","南足柄市",43348,5142,11.9,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","綾瀬市",85180,11464,13.5,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","三浦郡葉山町",33431,4774,14.3,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","高座郡寒川町",48372,5879,12.2,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","中郡大磯町",33045,3836,11.6,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","中郡二宮町",29087,3530,12.1,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄上郡中井町",9630,1204,12.5,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄上郡大井町",17171,1841,10.7,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄上郡松田町",11318,1342,11.9,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄上郡山北町",10842,1378,12.7,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄上郡開成町",17273,1876,10.9,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄下郡箱根町",12017,1739,14.5,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄下郡真鶴町",7548,947,12.5,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","足柄下郡湯河原町",25683,3446,13.4,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","愛甲郡愛川町",40955,5469,13.4,"2017/01/01","2017/12/01"
"2017/12/01","神奈川県","愛甲郡清川村",3039,436,14.3,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","新潟市",800112,52099,6.5,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","長岡市",274977,20924,7.6,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","三条市",100069,8128,8.1,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","柏崎市",86359,8449,9.8,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","新発田市",99700,7993,8.0,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","小千谷市",36666,3364,9.2,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","加茂市",28223,1654,5.9,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","十日町市",55251,3819,6.9,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","見附市",41190,3923,9.5,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","村上市",62638,4992,8.0,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","燕市",81192,4827,5.9,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","糸魚川市",44418,4351,9.8,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","妙高市",33577,2822,8.4,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","五泉市",52026,3275,6.3,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","上越市",196959,14403,7.3,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","阿賀野市",43691,3529,8.1,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","佐渡市",57470,5079,8.8,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","魚沼市",37503,3358,9.0,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","南魚沼市",58303,5780,9.9,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","胎内市",30274,1908,6.3,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","北蒲原郡聖籠町",14264,706,4.9,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","西蒲原郡弥彦村",8328,521,6.3,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","南蒲原郡田上町",12146,582,4.8,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","東蒲原郡阿賀町",11782,800,6.8,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","三島郡出雲崎町",4592,394,8.6,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","南魚沼郡湯沢町",8182,950,11.6,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","中魚沼郡津南町",10059,670,6.7,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","刈羽郡刈羽村",4715,444,9.4,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","岩船郡関川村",5904,400,6.8,"2017/01/01","2017/12/01"
"2017/12/01","新潟県","岩船郡粟島浦村",353,156,44.2,"2017/01/01","2017/12/01"
"2017/12/01","富山県","富山市",418304,35756,8.5,"2017/01/01","2017/12/01"
"2017/12/01","富山県","高岡市",174275,18036,10.3,"2017/01/01","2017/12/01"
"2017/12/01","富山県","魚津市",42706,3297,7.7,"2017/01/01","2017/12/01"
"2017/12/01","富山県","氷見市",49105,6423,13.1,"2017/01/01","2017/12/01"
"2017/12/01","富山県","滑川市",33411,2698,8.1,"2017/01/01","2017/12/01"
"2017/12/01","富山県","黒部市",41802,3971,9.5,"2017/01/01","2017/12/01"
"2017/12/01","富山県","砺波市",49095,4032,8.2,"2017/01/01","2017/12/01"
"2017/12/01","富山県","小矢部市",30746,2432,7.9,"2017/01/01","2017/12/01"
"2017/12/01","富山県","南砺市",52472,5543,10.6,"2017/01/01","2017/12/01"
"2017/12/01","富山県","射水市",93934,8772,9.3,"2017/01/01","2017/12/01"
"2017/12/01","富山県","中新川郡舟橋村",3010,222,7.4,"2017/01/01","2017/12/01"
"2017/12/01","富山県","中新川郡上市町",21275,1545,7.3,"2017/01/01","2017/12/01"
"2017/12/01","富山県","中新川郡立山町",26575,2099,7.9,"2017/01/01","2017/12/01"
"2017/12/01","富山県","下新川郡入善町",25498,2114,8.3,"2017/01/01","2017/12/01"
"2017/12/01","富山県","下新川郡朝日町",12497,1099,8.8,"2017/01/01","2017/12/01"
"2017/12/01","石川県","金沢市",454497,36588,8.1,"2017/01/01","2017/12/01"
"2017/12/01","石川県","七尾市",54561,3925,7.2,"2017/01/01","2017/12/01"
"2017/12/01","石川県","小松市",108655,11028,10.1,"2017/01/01","2017/12/01"
"2017/12/01","石川県","輪島市",28273,1760,6.2,"2017/01/01","2017/12/01"
"2017/12/01","石川県","珠洲市",15219,1101,7.2,"2017/01/01","2017/12/01"
"2017/12/01","石川県","加賀市",68699,5343,7.8,"2017/01/01","2017/12/01"
"2017/12/01","石川県","羽咋市",22401,1937,8.6,"2017/01/01","2017/12/01"
"2017/12/01","石川県","かほく市",35062,2410,6.9,"2017/01/01","2017/12/01"
"2017/12/01","石川県","白山市",113018,8610,7.6,"2017/01/01","2017/12/01"
"2017/12/01","石川県","能美市",49993,3984,8.0,"2017/01/01","2017/12/01"
"2017/12/01","石川県","野々市市",51821,3927,7.6,"2017/01/01","2017/12/01"
"2017/12/01","石川県","能美郡川北町",6297,375,6.0,"2017/01/01","2017/12/01"
"2017/12/01","石川県","河北郡津幡町",37791,2955,7.8,"2017/01/01","2017/12/01"
"2017/12/01","石川県","河北郡内灘町",26979,2290,8.5,"2017/01/01","2017/12/01"
"2017/12/01","石川県","羽咋郡志賀町",21247,1540,7.2,"2017/01/01","2017/12/01"
"2017/12/01","石川県","羽咋郡宝達志水町",13629,1100,8.1,"2017/01/01","2017/12/01"
"2017/12/01","石川県","鹿島郡中能登町",18475,1322,7.2,"2017/01/01","2017/12/01"
"2017/12/01","石川県","鳳珠郡穴水町",8723,642,7.4,"2017/01/01","2017/12/01"
"2017/12/01","石川県","鳳珠郡能登町",18287,1393,7.6,"2017/01/01","2017/12/01"
"2017/12/01","福井県","福井市",265796,18394,6.9,"2017/01/01","2017/12/01"
"2017/12/01","福井県","敦賀市",66905,3787,5.7,"2017/01/01","2017/12/01"
"2017/12/01","福井県","小浜市",30076,1977,6.6,"2017/01/01","2017/12/01"
"2017/12/01","福井県","大野市",34363,2520,7.3,"2017/01/01","2017/12/01"
"2017/12/01","福井県","勝山市",24145,2192,9.1,"2017/01/01","2017/12/01"
"2017/12/01","福井県","鯖江市",69135,4226,6.1,"2017/01/01","2017/12/01"
"2017/12/01","福井県","あわら市",28805,2100,7.3,"2017/01/01","2017/12/01"
"2017/12/01","福井県","越前市",82947,5724,6.9,"2017/01/01","2017/12/01"
"2017/12/01","福井県","坂井市",92760,6495,7.0,"2017/01/01","2017/12/01"
"2017/12/01","福井県","吉田郡永平寺町",18998,1145,6.0,"2017/01/01","2017/12/01"
"2017/12/01","福井県","今立郡池田町",2714,203,7.5,"2017/01/01","2017/12/01"
"2017/12/01","福井県","南条郡南越前町",11017,851,7.7,"2017/01/01","2017/12/01"
"2017/12/01","福井県","丹生郡越前町",22390,1245,5.6,"2017/01/01","2017/12/01"
"2017/12/01","福井県","三方郡美浜町",9867,773,7.8,"2017/01/01","2017/12/01"
"2017/12/01","福井県","大飯郡高浜町",10682,725,6.8,"2017/01/01","2017/12/01"
"2017/12/01","福井県","大飯郡おおい町",8367,641,7.7,"2017/01/01","2017/12/01"
"2017/12/01","福井県","三方上中郡若狭町",15466,890,5.8,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","甲府市",191673,16123,8.4,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","富士吉田市",50046,4800,9.6,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","都留市",31081,2262,7.3,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","山梨市",35871,2372,6.6,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","大月市",25483,2546,10.0,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","韮崎市",30298,2010,6.6,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南アルプス市",72236,4842,6.7,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","北杜市",47780,4862,10.2,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","甲斐市",75373,6134,8.1,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","笛吹市",70421,5273,7.5,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","上野原市",24154,2021,8.4,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","甲州市",32886,3132,9.5,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","中央市",30966,3501,11.3,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","西八代郡市川三郷町",16366,1074,6.6,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南巨摩郡早川町",1121,136,12.1,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南巨摩郡身延町",12738,1626,12.8,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南巨摩郡南部町",8195,769,9.4,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南巨摩郡富士川町",15668,1147,7.3,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","中巨摩郡昭和町",19728,1375,7.0,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南都留郡道志村",1758,139,7.9,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南都留郡西桂町",4460,334,7.5,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南都留郡忍野村",9503,993,10.4,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南都留郡山中湖村",5846,540,9.2,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南都留郡鳴沢村",3172,238,7.5,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","南都留郡富士河口湖町",26555,2195,8.3,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","北都留郡小菅村",740,65,8.8,"2017/01/01","2017/12/01"
"2017/12/01","山梨県","北都留郡丹波山村",599,46,7.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","長野市",382001,32758,8.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","松本市",241272,20517,8.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上田市",159271,15049,9.4,"2017/01/01","2017/12/01"
"2017/12/01","長野県","岡谷市",50853,4457,8.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","飯田市",103507,8022,7.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","諏訪市",50428,5811,11.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","須坂市",51368,3357,6.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","小諸市",42954,3725,8.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","伊那市",69059,5227,7.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","駒ヶ根市",33207,2600,7.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","中野市",45361,3183,7.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","大町市",28476,2393,8.4,"2017/01/01","2017/12/01"
"2017/12/01","長野県","飯山市",21847,1539,7.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","茅野市",56101,4891,8.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","塩尻市",67534,5410,8.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","佐久市",99497,8647,8.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","千曲市",61356,4885,8.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","東御市",30586,2153,7.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","安曇野市",98099,9769,10.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","南佐久郡小海町",4759,366,7.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","南佐久郡川上村",4025,196,4.9,"2017/01/01","2017/12/01"
"2017/12/01","長野県","南佐久郡南牧村",3198,267,8.3,"2017/01/01","2017/12/01"
"2017/12/01","長野県","南佐久郡南相木村",1061,99,9.3,"2017/01/01","2017/12/01"
"2017/12/01","長野県","南佐久郡北相木村",786,58,7.4,"2017/01/01","2017/12/01"
"2017/12/01","長野県","南佐久郡佐久穂町",11591,840,7.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北佐久郡軽井沢町",20295,2142,10.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北佐久郡御代田町",15505,1428,9.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北佐久郡立科町",7538,720,9.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","小県郡青木村",4517,285,6.3,"2017/01/01","2017/12/01"
"2017/12/01","長野県","小県郡長和町",6348,329,5.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","諏訪郡下諏訪町",20744,2656,12.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","諏訪郡富士見町",14956,1291,8.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","諏訪郡原村",7919,622,7.9,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上伊那郡辰野町",20056,1763,8.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上伊那郡箕輪町",25081,1811,7.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上伊那郡飯島町",9708,762,7.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上伊那郡南箕輪村",15314,997,6.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上伊那郡中川村",5022,278,5.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上伊那郡宮田村",9113,728,8.0,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡松川町",13549,762,5.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡高森町",13245,818,6.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡阿南町",4831,278,5.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡阿智村",6639,282,4.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡平谷村",450,34,7.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡根羽村",976,73,7.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡下條村",3856,161,4.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡売木村",584,53,9.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡天龍村",1392,107,7.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡泰阜村",1696,109,6.4,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡喬木村",6556,340,5.2,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡豊丘村",6820,442,6.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下伊那郡大鹿村",1064,104,9.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","木曽郡上松町",4750,461,9.7,"2017/01/01","2017/12/01"
"2017/12/01","長野県","木曽郡南木曽町",4344,276,6.4,"2017/01/01","2017/12/01"
"2017/12/01","長野県","木曽郡木祖村",3009,213,7.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","木曽郡王滝村",806,75,9.3,"2017/01/01","2017/12/01"
"2017/12/01","長野県","木曽郡大桑村",3896,304,7.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","木曽郡木曽町",11681,1009,8.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","東筑摩郡麻績村",2864,165,5.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","東筑摩郡生坂村",1873,156,8.3,"2017/01/01","2017/12/01"
"2017/12/01","長野県","東筑摩郡山形村",8764,534,6.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","東筑摩郡朝日村",4653,209,4.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","東筑摩郡筑北村",4790,365,7.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北安曇郡池田町",10152,798,7.9,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北安曇郡松川村",9943,724,7.3,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北安曇郡白馬村",9229,752,8.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","北安曇郡小谷村",3042,347,11.4,"2017/01/01","2017/12/01"
"2017/12/01","長野県","埴科郡坂城町",15241,1042,6.8,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上高井郡小布施町",11111,736,6.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上高井郡高山村",7240,395,5.5,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下高井郡山ノ内町",13064,796,6.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下高井郡木島平村",4897,250,5.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下高井郡野沢温泉村",3736,298,8.0,"2017/01/01","2017/12/01"
