"都道府県名","市区町村名","総数（人口）","交付枚数","交付率","人口算出基準日","交付件数基準日"
"⽯川県","⽻咋郡宝達志⽔町",13872,926,6.7,"2016/01/01","2017/03/08"
"⽯川県","⿅島郡中能登町",18717,1103,5.9,"2016/01/01","2017/03/08"
"⽯川県","鳳珠郡⽳⽔町",8988,574,6.4,"2016/01/01","2017/03/08"
"⽯川県","鳳珠郡能登町",18750,1199,6.4,"2016/01/01","2017/03/08"
"福井県","福井市",266553,15712,5.9,"2016/01/01","2017/03/08"
"福井県","敦賀市",67267,3144,4.7,"2016/01/01","2017/03/08"
"福井県","⼩浜市",30364,1740,5.7,"2016/01/01","2017/03/08"
"福井県","⼤野市",34792,2129,6.1,"2016/01/01","2017/03/08"
"福井県","勝⼭市",24490,1874,7.7,"2016/01/01","2017/03/08"
"福井県","鯖江市",69104,3457,5.0,"2016/01/01","2017/03/08"
"福井県","あわら市",29095,1799,6.2,"2016/01/01","2017/03/08"
"福井県","越前市",83735,4072,4.9,"2016/01/01","2017/03/08"
"福井県","坂井市",93041,5506,5.9,"2016/01/01","2017/03/08"
"福井県","今⽴郡池⽥町",2787,144,5.2,"2016/01/01","2017/03/08"
"福井県","南条郡南越前町",11157,648,5.8,"2016/01/01","2017/03/08"
"福井県","丹⽣郡越前町",22649,898,4.0,"2016/01/01","2017/03/08"
"福井県","三⽅郡美浜町",10030,667,6.7,"2016/01/01","2017/03/08"
"福井県","⼤飯郡⾼浜町",10731,611,5.7,"2016/01/01","2017/03/08"
"福井県","⼤飯郡おおい町",8487,560,6.6,"2016/01/01","2017/03/08"
"福井県","三⽅上中郡若狭町",15718,759,4.8,"2016/01/01","2017/03/08"
"⼭梨県","甲府市",192559,13544,7.0,"2016/01/01","2017/03/08"
"⼭梨県","富⼠吉⽥市",50446,4092,8.1,"2016/01/01","2017/03/08"
"⼭梨県","都留市",31486,1958,6.2,"2016/01/01","2017/03/08"
"⼭梨県","⼭梨市",36258,2076,5.7,"2016/01/01","2017/03/08"
"⼭梨県","⼤⽉市",25994,2179,8.4,"2016/01/01","2017/03/08"
"⼭梨県","韮崎市",30568,1675,5.5,"2016/01/01","2017/03/08"
"⼭梨県","南アルプス市",72529,4156,5.7,"2016/01/01","2017/03/08"
"⼭梨県","北杜市",48065,4227,8.8,"2016/01/01","2017/03/08"
"⼭梨県","甲斐市",74977,5279,7.0,"2016/01/01","2017/03/08"
"⼭梨県","笛吹市",70771,4515,6.4,"2016/01/01","2017/03/08"
"⼭梨県","上野原市",24650,1712,6.9,"2016/01/01","2017/03/08"
"⼭梨県","甲州市",33306,2630,7.9,"2016/01/01","2017/03/08"
"⼭梨県","中央市",30977,2830,9.1,"2016/01/01","2017/03/08"
"⼭梨県","⻄⼋代郡市川三郷町",16577,934,5.6,"2016/01/01","2017/03/08"
"⼭梨県","南巨摩郡早川町",1124,119,10.6,"2016/01/01","2017/03/08"
"⼭梨県","南巨摩郡⾝延町",13154,1346,10.2,"2016/01/01","2017/03/08"
"⼭梨県","南巨摩郡南部町",8389,635,7.6,"2016/01/01","2017/03/08"
"⼭梨県","南巨摩郡富⼠川町",15916,965,6.1,"2016/01/01","2017/03/08"
"⼭梨県","中巨摩郡昭和町",19472,1145,5.9,"2016/01/01","2017/03/08"
"⼭梨県","南都留郡道志村",1792,109,6.1,"2016/01/01","2017/03/08"
"⼭梨県","南都留郡⻄桂町",4499,294,6.5,"2016/01/01","2017/03/08"
"⼭梨県","南都留郡忍野村",9404,841,8.9,"2016/01/01","2017/03/08"
"⼭梨県","南都留郡⼭中湖村",5852,463,7.9,"2016/01/01","2017/03/08"
"⼭梨県","南都留郡鳴沢村",3154,215,6.8,"2016/01/01","2017/03/08"
"⼭梨県","南都留郡富⼠河⼝湖町",26532,1876,7.1,"2016/01/01","2017/03/08"
"⼭梨県","北都留郡⼩菅村",739,51,6.9,"2016/01/01","2017/03/08"
"⼭梨県","北都留郡丹波⼭村",594,44,7.4,"2016/01/01","2017/03/08"
"⻑野県","⻑野市",383512,26746,7.0,"2016/01/01","2017/03/08"
"⻑野県","松本市",241796,16874,7.0,"2016/01/01","2017/03/08"
"⻑野県","上⽥市",159639,12055,7.6,"2016/01/01","2017/03/08"
"⻑野県","岡⾕市",51218,3653,7.1,"2016/01/01","2017/03/08"
"⻑野県","飯⽥市",104247,7037,6.8,"2016/01/01","2017/03/08"
"⻑野県","諏訪市",50851,4541,8.9,"2016/01/01","2017/03/08"
"⻑野県","須坂市",51633,2820,5.5,"2016/01/01","2017/03/08"
"⻑野県","⼩諸市",43311,3048,7.0,"2016/01/01","2017/03/08"
"⻑野県","伊那市",69479,4335,6.2,"2016/01/01","2017/03/08"
"⻑野県","駒ヶ根市",33385,2256,6.8,"2016/01/01","2017/03/08"
"⻑野県","中野市",45783,2666,5.8,"2016/01/01","2017/03/08"
"⻑野県","⼤町市",28901,2001,6.9,"2016/01/01","2017/03/08"
"⻑野県","飯⼭市",22331,1272,5.7,"2016/01/01","2017/03/08"
"⻑野県","茅野市",56174,4233,7.5,"2016/01/01","2017/03/08"
"⻑野県","塩尻市",67459,4467,6.6,"2016/01/01","2017/03/08"
"⻑野県","佐久市",99736,7107,7.1,"2016/01/01","2017/03/08"
"⻑野県","千曲市",61552,3993,6.5,"2016/01/01","2017/03/08"
"⻑野県","東御市",30785,1859,6.0,"2016/01/01","2017/03/08"
"⻑野県","南佐久郡⼩海町",4850,320,6.6,"2016/01/01","2017/03/08"
"⻑野県","南佐久郡川上村",4103,156,3.8,"2016/01/01","2017/03/08"
"⻑野県","南佐久郡南牧村",3192,203,6.4,"2016/01/01","2017/03/08"
"⻑野県","南佐久郡南相⽊村",1070,92,8.6,"2016/01/01","2017/03/08"
"⻑野県","南佐久郡北相⽊村",798,50,6.3,"2016/01/01","2017/03/08"
"⻑野県","南佐久郡佐久穂町",11818,725,6.1,"2016/01/01","2017/03/08"
"⻑野県","北佐久郡軽井沢町",20177,1826,9.0,"2016/01/01","2017/03/08"
"⻑野県","北佐久郡御代⽥町",15494,1191,7.7,"2016/01/01","2017/03/08"
"⻑野県","北佐久郡⽴科町",7594,595,7.8,"2016/01/01","2017/03/08"
"⻑野県","⼩県郡⻘⽊村",4574,237,5.2,"2016/01/01","2017/03/08"
"⻑野県","⼩県郡⻑和町",6489,290,4.5,"2016/01/01","2017/03/08"
"⻑野県","諏訪郡下諏訪町",20902,2261,10.8,"2016/01/01","2017/03/08"
"⻑野県","諏訪郡富⼠⾒町",15012,1092,7.3,"2016/01/01","2017/03/08"
"⻑野県","諏訪郡原村",7900,516,6.5,"2016/01/01","2017/03/08"
"⻑野県","上伊那郡⾠野町",20321,1514,7.5,"2016/01/01","2017/03/08"
"⻑野県","上伊那郡箕輪町",25115,1451,5.8,"2016/01/01","2017/03/08"
"⻑野県","上伊那郡飯島町",9795,686,7.0,"2016/01/01","2017/03/08"
"⻑野県","上伊那郡南箕輪村",15155,860,5.7,"2016/01/01","2017/03/08"
"⻑野県","上伊那郡中川村",5082,246,4.8,"2016/01/01","2017/03/08"
"⻑野県","上伊那郡宮⽥村",9175,585,6.4,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡松川町",13648,648,4.7,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡⾼森町",13371,698,5.2,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡阿南町",4990,244,4.9,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡阿智村",6682,241,3.6,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡平⾕村",473,33,7.0,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡根⽻村",1004,57,5.7,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡下條村",3941,133,3.4,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡売⽊村",597,46,7.7,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡天⿓村",1428,98,6.9,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡泰⾩村",1738,101,5.8,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡喬⽊村",6583,297,4.5,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡豊丘村",6864,388,5.7,"2016/01/01","2017/03/08"
"⻑野県","下伊那郡⼤⿅村",1062,91,8.6,"2016/01/01","2017/03/08"
"⻑野県","⽊曽郡上松町",4828,417,8.6,"2016/01/01","2017/03/08"
"⻑野県","⽊曽郡南⽊曽町",4410,238,5.4,"2016/01/01","2017/03/08"
"⻑野県","⽊曽郡⽊祖村",3055,192,6.3,"2016/01/01","2017/03/08"
"⻑野県","⽊曽郡王滝村",841,62,7.4,"2016/01/01","2017/03/08"
"⻑野県","⽊曽郡⼤桑村",3979,262,6.6,"2016/01/01","2017/03/08"
"⻑野県","⽊曽郡⽊曽町",11931,874,7.3,"2016/01/01","2017/03/08"
"⻑野県","東筑摩郡⿇績村",2894,138,4.8,"2016/01/01","2017/03/08"
"⻑野県","東筑摩郡⽣坂村",1903,145,7.6,"2016/01/01","2017/03/08"
"⻑野県","東筑摩郡⼭形村",8791,465,5.3,"2016/01/01","2017/03/08"
"⻑野県","東筑摩郡朝⽇村",4664,176,3.8,"2016/01/01","2017/03/08"
"⻑野県","東筑摩郡筑北村",4893,325,6.6,"2016/01/01","2017/03/08"
"⻑野県","北安曇郡池⽥町",10268,635,6.2,"2016/01/01","2017/03/08"
"⻑野県","北安曇郡松川村",10034,608,6.1,"2016/01/01","2017/03/08"
"⻑野県","北安曇郡⽩⾺村",9324,627,6.7,"2016/01/01","2017/03/08"
"⻑野県","北安曇郡⼩⾕村",3092,260,8.4,"2016/01/01","2017/03/08"
"⻑野県","埴科郡坂城町",15505,881,5.7,"2016/01/01","2017/03/08"
"⻑野県","上⾼井郡⼩布施町",11218,583,5.2,"2016/01/01","2017/03/08"
"⻑野県","上⾼井郡⾼⼭村",7336,330,4.5,"2016/01/01","2017/03/08"
"⻑野県","下⾼井郡⼭ノ内町",13287,668,5.0,"2016/01/01","2017/03/08"
"⻑野県","下⾼井郡野沢温泉村",3735,264,7.1,"2016/01/01","2017/03/08"
"⻑野県","上⽔内郡信濃町",8943,754,8.4,"2016/01/01","2017/03/08"
"⻑野県","上⽔内郡⼩川村",2739,166,6.1,"2016/01/01","2017/03/08"
"⻑野県","上⽔内郡飯綱町",11693,683,5.8,"2016/01/01","2017/03/08"
"⻑野県","下⽔内郡栄村",2049,78,3.8,"2016/01/01","2017/03/08"
"岐⾩県","岐⾩市",413995,30561,7.4,"2016/01/01","2017/03/08"
"岐⾩県","⼤垣市",162395,12165,7.5,"2016/01/01","2017/03/08"
"岐⾩県","⾼⼭市",90763,6044,6.7,"2016/01/01","2017/03/08"
"岐⾩県","多治⾒市",113419,7942,7.0,"2016/01/01","2017/03/08"
"岐⾩県","関市",90879,4712,5.2,"2016/01/01","2017/03/08"
"岐⾩県","中津川市",80894,4729,5.8,"2016/01/01","2017/03/08"
"岐⾩県","美濃市",21653,1064,4.9,"2016/01/01","2017/03/08"
"岐⾩県","瑞浪市",38968,2734,7.0,"2016/01/01","2017/03/08"
"岐⾩県","⽻島市",68620,4081,5.9,"2016/01/01","2017/03/08"
"岐⾩県","恵那市",52339,2627,5.0,"2016/01/01","2017/03/08"
"岐⾩県","美濃加茂市",55808,2590,4.6,"2016/01/01","2017/03/08"
"岐⾩県","⼟岐市",59867,3538,5.9,"2016/01/01","2017/03/08"
"岐⾩県","各務原市",148409,9355,6.3,"2016/01/01","2017/03/08"
"岐⾩県","可児市",101148,7155,7.1,"2016/01/01","2017/03/08"
"岐⾩県","⼭県市",28300,1695,6.0,"2016/01/01","2017/03/08"
"岐⾩県","瑞穂市",53576,3658,6.8,"2016/01/01","2017/03/08"
"岐⾩県","⾶騨市",25561,1590,6.2,"2016/01/01","2017/03/08"
"岐⾩県","本巣市",35175,2463,7.0,"2016/01/01","2017/03/08"
"岐⾩県","郡上市",43940,2310,5.3,"2016/01/01","2017/03/08"
"岐⾩県","下呂市",34351,2071,6.0,"2016/01/01","2017/03/08"
"岐⾩県","海津市",36313,2618,7.2,"2016/01/01","2017/03/08"
"岐⾩県","⽻島郡岐南町",24903,1418,5.7,"2016/01/01","2017/03/08"
"岐⾩県","⽻島郡笠松町",22550,1664,7.4,"2016/01/01","2017/03/08"
"岐⾩県","養⽼郡養⽼町",30548,1929,6.3,"2016/01/01","2017/03/08"
"岐⾩県","不破郡垂井町",28074,1915,6.8,"2016/01/01","2017/03/08"
"岐⾩県","不破郡関ケ原町",7569,538,7.1,"2016/01/01","2017/03/08"
"岐⾩県","安⼋郡神⼾町",19738,1419,7.2,"2016/01/01","2017/03/08"
"岐⾩県","安⼋郡輪之内町",9943,544,5.5,"2016/01/01","2017/03/08"
"岐⾩県","安⼋郡安⼋町",15251,958,6.3,"2016/01/01","2017/03/08"
"岐⾩県","揖斐郡揖斐川町",22476,1303,5.8,"2016/01/01","2017/03/08"
"岐⾩県","揖斐郡⼤野町",23792,1511,6.4,"2016/01/01","2017/03/08"
"岐⾩県","揖斐郡池⽥町",24572,1372,5.6,"2016/01/01","2017/03/08"
"岐⾩県","本巣郡北⽅町",18344,1236,6.7,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡坂祝町",8238,527,6.4,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡富加町",5720,318,5.6,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡川辺町",10543,592,5.6,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡七宗町",4135,303,7.3,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡⼋百津町",11618,775,6.7,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡⽩川町",8916,477,5.3,"2016/01/01","2017/03/08"
"岐⾩県","加茂郡東⽩川村",2432,144,5.9,"2016/01/01","2017/03/08"
"岐⾩県","可児郡御嵩町",18766,1443,7.7,"2016/01/01","2017/03/08"
"岐⾩県","⼤野郡⽩川村",1694,80,4.7,"2016/01/01","2017/03/08"
"静岡県","静岡市",712184,59401,8.3,"2016/01/01","2017/03/08"
"静岡県","浜松市",809027,60564,7.5,"2016/01/01","2017/03/08"
"静岡県","沼津市",200704,17901,8.9,"2016/01/01","2017/03/08"
"静岡県","熱海市",38055,4439,11.7,"2016/01/01","2017/03/08"
"静岡県","三島市",111601,9781,8.8,"2016/01/01","2017/03/08"
"静岡県","伊東市",71473,5976,8.4,"2016/01/01","2017/03/08"
"静岡県","島⽥市",100441,7713,7.7,"2016/01/01","2017/03/08"
"静岡県","富⼠市",256731,20027,7.8,"2016/01/01","2017/03/08"
"静岡県","磐⽥市",170559,12626,7.4,"2016/01/01","2017/03/08"
"静岡県","焼津市",142016,10880,7.7,"2016/01/01","2017/03/08"
"静岡県","掛川市",117609,8579,7.3,"2016/01/01","2017/03/08"
"静岡県","藤枝市",146609,12814,8.7,"2016/01/01","2017/03/08"
"静岡県","御殿場市",89338,8474,9.5,"2016/01/01","2017/03/08"
"静岡県","袋井市",87254,5403,6.2,"2016/01/01","2017/03/08"
"静岡県","下⽥市",23172,2388,10.3,"2016/01/01","2017/03/08"
"静岡県","裾野市",53080,5166,9.7,"2016/01/01","2017/03/08"
"静岡県","湖⻄市",60905,5248,8.6,"2016/01/01","2017/03/08"
"静岡県","伊⾖市",32376,2413,7.5,"2016/01/01","2017/03/08"
"静岡県","御前崎市",33595,2434,7.2,"2016/01/01","2017/03/08"
"静岡県","菊川市",47779,4104,8.6,"2016/01/01","2017/03/08"
"静岡県","伊⾖の国市",49829,4687,9.4,"2016/01/01","2017/03/08"
"静岡県","牧之原市",47047,3196,6.8,"2016/01/01","2017/03/08"
"静岡県","賀茂郡東伊⾖町",13028,1636,12.6,"2016/01/01","2017/03/08"
"静岡県","賀茂郡河津町",7608,634,8.3,"2016/01/01","2017/03/08"
"静岡県","賀茂郡南伊⾖町",8781,813,9.3,"2016/01/01","2017/03/08"
"静岡県","賀茂郡松崎町",7171,594,8.3,"2016/01/01","2017/03/08"
"静岡県","賀茂郡⻄伊⾖町",8641,778,9.0,"2016/01/01","2017/03/08"
"静岡県","⽥⽅郡函南町",38490,2805,7.3,"2016/01/01","2017/03/08"
"静岡県","駿東郡清⽔町",32478,2177,6.7,"2016/01/01","2017/03/08"
"静岡県","駿東郡⻑泉町",42792,2795,6.5,"2016/01/01","2017/03/08"
"静岡県","駿東郡⼩⼭町",19321,1765,9.1,"2016/01/01","2017/03/08"
"静岡県","榛原郡吉⽥町",29819,2144,7.2,"2016/01/01","2017/03/08"
"静岡県","榛原郡川根本町",7490,522,7.0,"2016/01/01","2017/03/08"
"静岡県","周智郡森町",19090,1355,7.1,"2016/01/01","2017/03/08"
"愛知県","名古屋市",2269444,199123,8.8,"2016/01/01","2017/03/08"
"愛知県","豊橋市",378485,26314,7.0,"2016/01/01","2017/03/08"
"愛知県","岡崎市",382784,27842,7.3,"2016/01/01","2017/03/08"
"愛知県","⼀宮市",386343,25541,6.6,"2016/01/01","2017/03/08"
"愛知県","瀬⼾市",130908,11344,8.7,"2016/01/01","2017/03/08"
"愛知県","半⽥市",118733,11228,9.5,"2016/01/01","2017/03/08"
"愛知県","春⽇井市",311327,23120,7.4,"2016/01/01","2017/03/08"
"愛知県","豊川市",185273,10666,5.8,"2016/01/01","2017/03/08"
"愛知県","津島市",64074,4834,7.5,"2016/01/01","2017/03/08"
"愛知県","碧南市",71673,4231,5.9,"2016/01/01","2017/03/08"
"愛知県","刈⾕市",149262,11915,8.0,"2016/01/01","2017/03/08"
"愛知県","豊⽥市",422571,37002,8.8,"2016/01/01","2017/03/08"
"愛知県","安城市",185818,12901,6.9,"2016/01/01","2017/03/08"
"愛知県","⻄尾市",170734,12316,7.2,"2016/01/01","2017/03/08"
"愛知県","蒲郡市",81291,5624,6.9,"2016/01/01","2017/03/08"
"愛知県","⽝⼭市",74790,5522,7.4,"2016/01/01","2017/03/08"
"愛知県","常滑市",58240,4488,7.7,"2016/01/01","2017/03/08"
"愛知県","江南市",101053,7585,7.5,"2016/01/01","2017/03/08"
"愛知県","⼩牧市",153655,13165,8.6,"2016/01/01","2017/03/08"
"愛知県","稲沢市",138089,10284,7.4,"2016/01/01","2017/03/08"
"愛知県","新城市",48553,3397,7.0,"2016/01/01","2017/03/08"
"愛知県","東海市",113535,10386,9.1,"2016/01/01","2017/03/08"
"愛知県","⼤府市",89788,7182,8.0,"2016/01/01","2017/03/08"
"愛知県","知⽴市",71010,5621,7.9,"2016/01/01","2017/03/08"
"愛知県","尾張旭市",82605,6835,8.3,"2016/01/01","2017/03/08"
"愛知県","⾼浜市",46756,2986,6.4,"2016/01/01","2017/03/08"
"愛知県","岩倉市",47758,3672,7.7,"2016/01/01","2017/03/08"
"愛知県","豊明市",68706,5406,7.9,"2016/01/01","2017/03/08"
"愛知県","⽇進市",88024,6712,7.6,"2016/01/01","2017/03/08"
"愛知県","⽥原市",64078,3826,6.0,"2016/01/01","2017/03/08"
"愛知県","愛⻄市",64699,4524,7.0,"2016/01/01","2017/03/08"
"愛知県","清須市",67118,4960,7.4,"2016/01/01","2017/03/08"
"愛知県","北名古屋市",84433,5235,6.2,"2016/01/01","2017/03/08"
"愛知県","弥富市",44399,2950,6.6,"2016/01/01","2017/03/08"
"愛知県","みよし市",60383,5270,8.7,"2016/01/01","2017/03/08"
"愛知県","あま市",88527,6237,7.0,"2016/01/01","2017/03/08"
"愛知県","⻑久⼿市",55555,4239,7.6,"2016/01/01","2017/03/08"
"愛知県","愛知郡東郷町",42802,3058,7.1,"2016/01/01","2017/03/08"
"愛知県","⻄春⽇井郡豊⼭町",15360,1044,6.8,"2016/01/01","2017/03/08"
"愛知県","丹⽻郡⼤⼝町",23422,1572,6.7,"2016/01/01","2017/03/08"
"愛知県","丹⽻郡扶桑町",34511,2607,7.6,"2016/01/01","2017/03/08"
"愛知県","海部郡⼤治町",31536,2281,7.2,"2016/01/01","2017/03/08"
"愛知県","海部郡蟹江町",37755,3032,8.0,"2016/01/01","2017/03/08"
"愛知県","海部郡⾶島村",4579,236,5.2,"2016/01/01","2017/03/08"
"愛知県","知多郡阿久⽐町",28231,1972,7.0,"2016/01/01","2017/03/08"
"愛知県","知多郡東浦町",50234,3972,7.9,"2016/01/01","2017/03/08"
"愛知県","知多郡南知多町",18997,938,4.9,"2016/01/01","2017/03/08"
"愛知県","知多郡美浜町",22757,1403,6.2,"2016/01/01","2017/03/08"
"愛知県","知多郡武豊町",43042,2789,6.5,"2016/01/01","2017/03/08"
"愛知県","額⽥郡幸⽥町",39852,2759,6.9,"2016/01/01","2017/03/08"
"愛知県","北設楽郡設楽町",5274,253,4.8,"2016/01/01","2017/03/08"
"愛知県","北設楽郡東栄町",3539,211,6.0,"2016/01/01","2017/03/08"
"愛知県","北設楽郡豊根村",1187,70,5.9,"2016/01/01","2017/03/08"
"三重県","津市",283031,18489,6.5,"2016/01/01","2017/03/08"
"三重県","四⽇市市",312457,20329,6.5,"2016/01/01","2017/03/08"
"三重県","伊勢市",129764,8352,6.4,"2016/01/01","2017/03/08"
"三重県","松阪市",167443,10835,6.5,"2016/01/01","2017/03/08"
"三重県","桑名市",143149,8574,6.0,"2016/01/01","2017/03/08"
"三重県","鈴⿅市",200551,14367,7.2,"2016/01/01","2017/03/08"
"三重県","名張市",80482,6655,8.3,"2016/01/01","2017/03/08"
"三重県","尾鷲市",19118,1063,5.6,"2016/01/01","2017/03/08"
"三重県","⻲⼭市",49804,3495,7.0,"2016/01/01","2017/03/08"
"三重県","⿃⽻市",20065,1082,5.4,"2016/01/01","2017/03/08"
"三重県","熊野市",17974,1059,5.9,"2016/01/01","2017/03/08"
"三重県","いなべ市",45965,3532,7.7,"2016/01/01","2017/03/08"
"三重県","志摩市",52943,2733,5.2,"2016/01/01","2017/03/08"
"三重県","伊賀市",94732,6578,6.9,"2016/01/01","2017/03/08"
"三重県","桑名郡⽊曽岬町",6439,506,7.9,"2016/01/01","2017/03/08"
"三重県","員弁郡東員町",25525,2238,8.8,"2016/01/01","2017/03/08"
"三重県","三重郡菰野町",41560,2673,6.4,"2016/01/01","2017/03/08"
"三重県","三重郡朝⽇町",10480,618,5.9,"2016/01/01","2017/03/08"
"三重県","三重郡川越町",14922,1076,7.2,"2016/01/01","2017/03/08"
"三重県","多気郡多気町",15100,764,5.1,"2016/01/01","2017/03/08"
"三重県","多気郡明和町",23160,1216,5.3,"2016/01/01","2017/03/08"
"三重県","多気郡⼤台町",9894,492,5.0,"2016/01/01","2017/03/08"
"三重県","度会郡度会町",8568,505,5.9,"2016/01/01","2017/03/08"
"三重県","度会郡⼤紀町",9343,438,4.7,"2016/01/01","2017/03/08"
"三重県","度会郡南伊勢町",13915,727,5.2,"2016/01/01","2017/03/08"
"三重県","北牟婁郡紀北町",17248,721,4.2,"2016/01/01","2017/03/08"
"三重県","南牟婁郡御浜町",9113,468,5.1,"2016/01/01","2017/03/08"
"三重県","南牟婁郡紀宝町",11537,507,4.4,"2016/01/01","2017/03/08"
"滋賀県","⼤津市",342434,27247,8.0,"2016/01/01","2017/03/08"
"滋賀県","彦根市",112786,9756,8.7,"2016/01/01","2017/03/08"
"滋賀県","⻑浜市",120995,7247,6.0,"2016/01/01","2017/03/08"
"滋賀県","近江⼋幡市",82258,5945,7.2,"2016/01/01","2017/03/08"
"滋賀県","草津市",130385,12524,9.6,"2016/01/01","2017/03/08"
"滋賀県","守⼭市",81094,5686,7.0,"2016/01/01","2017/03/08"
"滋賀県","栗東市",67702,5323,7.9,"2016/01/01","2017/03/08"
"滋賀県","甲賀市",92195,7787,8.4,"2016/01/01","2017/03/08"
"滋賀県","野洲市",50837,4143,8.1,"2016/01/01","2017/03/08"
"滋賀県","湖南市",54841,3883,7.1,"2016/01/01","2017/03/08"
"滋賀県","⾼島市",51007,3302,6.5,"2016/01/01","2017/03/08"
"滋賀県","東近江市",115304,6887,6.0,"2016/01/01","2017/03/08"
"滋賀県","⽶原市",39883,2947,7.4,"2016/01/01","2017/03/08"
"滋賀県","蒲⽣郡⽇野町",22074,1137,5.2,"2016/01/01","2017/03/08"
"滋賀県","蒲⽣郡⻯王町",12360,604,4.9,"2016/01/01","2017/03/08"
"滋賀県","愛知郡愛荘町",21217,1421,6.7,"2016/01/01","2017/03/08"
"滋賀県","⽝上郡豊郷町",7381,380,5.1,"2016/01/01","2017/03/08"
"滋賀県","⽝上郡甲良町",7427,564,7.6,"2016/01/01","2017/03/08"
"滋賀県","⽝上郡多賀町",7683,368,4.8,"2016/01/01","2017/03/08"
"京都府","京都市",1419549,125118,8.8,"2016/01/01","2017/03/08"
"京都府","福知⼭市",80019,5414,6.8,"2016/01/01","2017/03/08"
"京都府","舞鶴市",86124,6540,7.6,"2016/01/01","2017/03/08"
"京都府","綾部市",34949,2468,7.1,"2016/01/01","2017/03/08"
"京都府","宇治市",189623,16007,8.4,"2016/01/01","2017/03/08"
"京都府","宮津市",19116,1300,6.8,"2016/01/01","2017/03/08"
"京都府","⻲岡市",90931,7036,7.7,"2016/01/01","2017/03/08"
"京都府","城陽市",78217,7597,9.7,"2016/01/01","2017/03/08"
"京都府","向⽇市",54842,4126,7.5,"2016/01/01","2017/03/08"
"京都府","⻑岡京市",80625,6908,8.6,"2016/01/01","2017/03/08"
"京都府","⼋幡市",72589,5289,7.3,"2016/01/01","2017/03/08"
"京都府","京⽥辺市",67416,5222,7.7,"2016/01/01","2017/03/08"
"京都府","京丹後市",57691,3297,5.7,"2016/01/01","2017/03/08"
"京都府","南丹市",32889,2041,6.2,"2016/01/01","2017/03/08"
"京都府","⽊津川市",74237,5686,7.7,"2016/01/01","2017/03/08"
"京都府","⼄訓郡⼤⼭崎町",15563,1477,9.5,"2016/01/01","2017/03/08"
"京都府","久世郡久御⼭町",16355,1135,6.9,"2016/01/01","2017/03/08"
"京都府","綴喜郡井⼿町",7793,442,5.7,"2016/01/01","2017/03/08"
"京都府","綴喜郡宇治⽥原町",9615,607,6.3,"2016/01/01","2017/03/08"
"京都府","相楽郡笠置町",1468,121,8.2,"2016/01/01","2017/03/08"
"京都府","相楽郡和束町",4234,194,4.6,"2016/01/01","2017/03/08"
"京都府","相楽郡精華町",37597,3190,8.5,"2016/01/01","2017/03/08"
"京都府","相楽郡南⼭城村",2927,253,8.6,"2016/01/01","2017/03/08"
"京都府","船井郡京丹波町",15245,965,6.3,"2016/01/01","2017/03/08"
"京都府","与謝郡伊根町",2262,108,4.8,"2016/01/01","2017/03/08"
"京都府","与謝郡与謝野町",22966,1192,5.2,"2016/01/01","2017/03/08"
"⼤阪府","⼤阪市",2681555,271502,10.1,"2016/01/01","2017/03/08"
"⼤阪府","岸和⽥市",199214,15010,7.5,"2016/01/01","2017/03/08"
"⼤阪府","豊中市",403030,36671,9.1,"2016/01/01","2017/03/08"
"⼤阪府","池⽥市",102671,9035,8.8,"2016/01/01","2017/03/08"
"⼤阪府","吹⽥市",367068,37910,10.3,"2016/01/01","2017/03/08"
"⼤阪府","泉⼤津市",75910,6372,8.4,"2016/01/01","2017/03/08"
"⼤阪府","⾼槻市",355209,32279,9.1,"2016/01/01","2017/03/08"
"⼤阪府","⾙塚市",89212,6837,7.7,"2016/01/01","2017/03/08"
"⼤阪府","守⼝市",144615,12619,8.7,"2016/01/01","2017/03/08"
"⼤阪府","枚⽅市",406133,37429,9.2,"2016/01/01","2017/03/08"
"⼤阪府","茨⽊市",279395,26951,9.6,"2016/01/01","2017/03/08"
"⼤阪府","⼋尾市",268965,23034,8.6,"2016/01/01","2017/03/08"
"⼤阪府","泉佐野市",101035,7827,7.7,"2016/01/01","2017/03/08"
"⼤阪府","富⽥林市",114919,9479,8.2,"2016/01/01","2017/03/08"
"⼤阪府","寝屋川市",239108,19807,8.3,"2016/01/01","2017/03/08"
"⼤阪府","河内⻑野市",109545,9847,9.0,"2016/01/01","2017/03/08"
